student_assignment_grade,struc0,struc1,struc10,struc11,struc12,struc13,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
student217_Capstone_1.0,0,0,1,6,2,0,0,0,5,0,1,3,2,0
student217_Prompt7_1.0,4,2,2,5,1,0,0,0,14,0,0,8,0,0
student217_Prompt2_0.0,0,2,0,6,0,0,1,3,10,0,2,3,0,0
student217_Prompt5_1.0,0,3,2,4,0,0,0,0,12,2,1,10,0,1
student217_Prompt8_1.0,3,0,1,4,1,0,1,1,8,1,0,11,0,2
student217_Prompt3_1.0,0,0,0,0,0,1,0,0,4,0,0,2,0,0
student217_Prompt4_1.0,1,1,0,2,1,0,0,4,9,0,0,6,2,0
student217_Prompt10_1.0,0,1,1,2,0,0,0,0,5,0,0,2,0,0
student217_Integration3_0.9,0,0,0,0,0,0,0,0,6,1,0,0,0,1
student218_Capstone_1.0,6,0,3,4,0,0,0,0,13,0,0,7,0,0
student218_Prompt7_1.0,1,1,0,2,0,0,0,0,5,0,0,5,0,0
student218_Prompt5_1.0,1,1,1,3,0,0,0,0,9,0,0,4,0,0
student218_Prompt9_1.0,0,2,1,2,0,0,2,0,5,0,0,7,0,0
student218_Integration3_1.0,0,1,1,4,0,0,1,1,8,0,1,9,5,2
student218_Prompt11_1.0,1,0,0,1,0,0,0,0,5,0,1,2,0,2
student218_Prompt8_1.0,0,0,0,0,1,0,1,1,2,1,0,3,1,2
student218_Prompt4_1.0,1,0,0,4,0,0,1,3,10,0,0,4,2,1
student218_Prompt6_1.0,2,0,0,2,0,0,0,0,5,0,0,4,0,1
student218_Prompt10_1.0,0,0,1,5,2,0,2,0,5,0,0,2,3,0
student219_Capstone_1.0,6,0,2,4,0,1,0,0,8,0,0,3,0,0
student219_Prompt7_1.0,2,0,0,3,0,0,0,1,13,0,0,9,0,2
student219_Prompt5_1.0,2,0,2,2,0,0,0,0,8,0,0,4,0,0
student219_Prompt9_1.0,1,0,0,2,0,0,0,0,7,0,0,4,0,1
student219_Prompt11_0.0,3,0,0,0,0,0,1,0,4,1,0,3,0,2
student219_Prompt8_1.0,1,0,0,1,1,0,0,1,3,1,0,3,1,1
student219_Prompt4_1.0,1,0,0,2,0,0,0,1,7,0,0,4,1,0
student220_Capstone_0.9,2,0,0,1,0,0,0,0,11,0,2,3,0,2
student220_Prompt7_1.0,2,0,0,2,0,0,0,0,12,0,0,3,0,0
student220_Prompt5_1.0,1,0,1,1,0,1,0,3,16,0,1,2,1,0
student220_Prompt9_1.0,1,1,0,3,1,0,0,1,12,1,0,5,0,2
student220_Integration3_1.0,0,0,0,3,0,0,0,0,6,0,0,3,0,0
student220_Prompt11_1.0,0,0,1,4,1,0,0,0,9,0,1,2,1,0
student220_Prompt8_1.0,2,1,0,3,0,0,0,1,11,0,0,7,0,1
student220_Prompt4_1.0,0,0,0,1,0,1,0,0,13,1,0,2,0,0
student220_Prompt6_1.0,1,1,2,2,0,0,1,0,18,1,2,4,0,1
student220_Prompt10_1.0,0,0,0,1,0,0,0,0,7,0,0,1,0,0
student221_Capstone_0.9,3,0,1,3,0,0,0,0,6,0,1,6,0,1
student221_Prompt7_1.0,1,0,0,6,0,0,1,1,7,0,0,4,0,0
student221_Prompt5_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student221_Prompt9_1.0,0,0,0,1,0,0,0,0,3,0,0,3,0,0
student221_Prompt3_1.0,0,0,0,1,0,1,2,0,6,0,0,6,0,0
student221_Prompt8_1.0,0,0,0,1,1,0,0,1,3,1,0,3,1,1
student221_Prompt4_1.0,1,0,0,1,0,0,0,2,5,0,0,1,1,0
student221_Prompt6_1.0,0,1,0,2,0,0,0,0,8,0,0,3,0,0
student221_Integration3_1.0,1,2,1,5,0,0,1,0,19,4,2,12,0,2
student221_Prompt10_1.0,0,0,0,3,2,0,1,0,3,0,0,3,0,0
student222_Capstone_1.0,2,0,0,1,0,0,0,0,2,0,0,1,0,0
student222_Prompt8_1.0,0,1,0,0,1,0,0,0,2,0,0,2,0,0
student222_Prompt2_1.0,2,1,1,9,1,0,1,5,14,0,2,8,0,0
student222_Prompt5_1.0,0,1,0,1,1,0,1,1,4,0,0,4,1,1
student222_Prompt9_1.0,1,3,0,2,0,0,0,0,4,0,0,4,0,0
student222_Prompt3_1.0,0,0,0,0,0,1,0,0,3,0,0,3,0,0
student222_Prompt4_1.0,0,0,0,0,0,0,0,2,9,0,0,4,1,0
student222_Prompt6_1.0,0,1,0,1,0,0,0,0,4,0,0,2,0,0
student222_Integration3_1.0,1,1,5,6,2,1,0,2,15,1,0,3,0,1
student222_Prompt10_1.0,0,0,0,1,0,0,0,0,4,0,0,4,1,0
student223_Capstone_1.0,7,0,4,10,1,0,0,0,11,0,1,8,1,1
student223_Prompt9_1.0,0,0,0,2,2,0,1,1,6,1,0,6,0,3
student223_Prompt3_1.0,0,0,0,1,0,0,1,0,4,0,0,0,0,0
student223_Prompt2_1.0,0,1,1,3,0,0,0,4,7,0,1,2,0,0
student223_Prompt6_1.0,2,2,1,4,1,0,2,1,13,0,0,11,0,0
student223_Prompt10_1.0,0,2,1,3,0,0,0,0,7,0,0,6,0,0
student224_Capstone_1.0,2,0,2,3,1,0,0,0,7,0,0,5,1,1
student224_Prompt7_1.0,1,0,0,3,0,0,0,0,9,0,0,2,0,0
student224_Prompt2_1.0,1,1,1,2,0,0,0,1,11,0,1,3,0,0
student224_Prompt5_1.0,0,1,0,1,0,0,1,1,9,0,0,2,1,0
student224_Prompt8_0.9,4,0,1,1,0,0,0,1,7,0,0,4,0,1
student224_Prompt3_1.0,0,0,1,1,0,0,0,2,6,0,0,2,1,0
student224_Prompt4_1.0,1,0,1,1,0,1,0,0,7,0,0,4,0,1
student224_Prompt6_0.9,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student224_Integration3_1.0,1,0,2,2,0,0,1,0,8,1,0,5,0,3
student224_Prompt10_1.0,1,1,1,4,0,0,2,0,9,2,0,10,0,1
student225_Capstone_1.0,2,0,2,3,0,0,1,0,2,0,1,1,1,0
student225_Prompt8_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student225_Prompt2_1.0,0,1,1,3,1,0,0,1,13,0,1,3,0,0
student225_Prompt5_1.0,0,1,1,1,0,0,0,1,7,0,0,2,0,0
student225_Prompt9_1.0,0,1,1,5,1,0,1,1,7,2,0,6,0,3
student225_Prompt3_1.0,0,0,0,2,0,2,0,0,13,2,1,5,0,0
student225_Prompt4_1.0,2,1,1,0,1,0,0,2,6,0,0,2,1,0
student225_Prompt10_1.0,1,0,1,0,0,0,0,0,4,0,1,0,1,2
student225_Integration3_1.0,0,1,2,3,1,1,0,0,11,1,0,7,0,1
student226_Capstone_1.0,2,0,1,4,0,0,0,0,19,0,0,5,0,2
student226_Prompt8_1.0,1,0,0,1,0,0,0,0,8,0,0,3,0,1
student226_Prompt5_1.0,1,1,0,2,0,0,0,0,8,0,0,2,1,0
student226_Prompt9_0.8,0,0,0,1,0,0,1,1,5,1,0,0,0,0
student226_Prompt3_1.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
student226_Prompt11_1.0,0,0,2,2,0,0,0,0,5,0,0,1,1,0
student226_Prompt2_1.0,1,0,0,1,0,0,1,0,5,0,0,2,0,0
student226_Prompt6_0.8,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student226_Integration3_1.0,4,2,3,4,0,0,2,1,23,2,1,5,0,3
student227_Capstone_0.9,5,0,1,2,0,0,0,0,3,0,0,1,0,1
student227_Prompt8_1.0,0,0,0,1,1,0,0,1,3,1,0,3,1,2
student227_Prompt2_1.0,1,0,2,1,0,0,1,1,2,0,0,3,0,0
student227_Prompt9_0.5,0,1,0,3,0,0,0,0,9,0,0,6,0,0
student227_Integration3_0.9,0,0,0,3,0,0,0,0,10,1,0,3,0,1
student227_Prompt4_1.0,2,0,0,2,0,0,0,2,11,0,0,4,1,0
student227_Prompt6_1.0,3,0,0,3,0,0,0,0,8,0,0,7,0,0
student228_Capstone_1.0,7,0,1,9,0,0,0,1,27,1,3,17,0,5
student228_Prompt7_1.0,1,0,1,1,1,0,0,0,7,0,0,5,0,0
student228_Prompt2_1.0,3,1,2,4,0,0,1,3,15,1,1,9,1,2
student228_Prompt9_1.0,0,1,1,4,0,0,1,0,5,0,0,4,0,1
student228_Integration3_1.0,0,0,1,4,0,0,0,1,12,1,0,4,0,4
student228_Prompt8_1.0,0,0,0,2,1,0,0,1,4,1,0,3,0,1
student228_Prompt4_1.0,1,1,0,3,0,0,0,3,13,1,1,6,2,0
student228_Prompt6_1.0,1,0,0,2,0,0,0,0,6,0,0,5,0,0
student229_Capstone_0.9,2,0,1,2,0,0,0,0,6,0,0,3,0,0
student229_Prompt8_1.0,1,0,1,2,0,0,1,0,7,0,0,5,0,0
student229_Prompt2_1.0,1,0,0,3,0,0,0,1,4,0,0,2,0,0
student229_Prompt5_1.0,2,2,2,4,0,0,0,0,9,0,0,4,0,0
student229_Prompt9_1.0,1,1,2,5,2,0,0,2,11,1,0,4,0,1
student229_Prompt3_1.0,0,0,0,1,1,2,0,0,1,0,0,0,0,0
student229_Prompt4_1.0,1,0,0,1,0,0,1,2,7,0,1,2,1,0
student229_Prompt10_1.0,0,2,3,6,1,0,0,0,12,0,0,5,1,0
student229_Integration3_1.0,1,1,2,4,1,0,2,0,14,0,0,11,0,2
student230_Capstone_1.0,4,0,3,7,1,0,1,1,8,0,2,7,1,2
student230_Prompt7_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student230_Prompt2_0.0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
student230_Prompt5_1.0,2,2,1,1,0,0,1,2,11,0,0,5,1,1
student230_Prompt9_1.0,0,0,0,1,1,0,0,1,8,1,0,1,0,1
student230_Integration3_0.9,3,0,2,3,0,0,0,2,10,0,0,3,1,0
student230_Prompt8_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student230_Prompt4_1.0,0,0,1,0,0,2,0,0,2,0,0,4,0,0
student230_Prompt6_1.0,0,1,1,3,0,0,4,0,15,2,0,5,2,1
student230_Prompt10_1.0,0,1,1,2,0,0,0,0,6,0,0,4,0,0
student231_Prompt7_1.0,2,0,0,2,0,0,0,0,7,0,0,3,0,0
student231_Prompt5_1.0,1,1,0,1,0,0,0,2,9,0,0,2,1,0
student231_Prompt4_0.8,0,0,0,1,0,1,0,0,10,1,0,2,0,0
student231_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student231_Prompt1_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student231_Prompt6_1.0,0,0,1,6,0,1,1,1,12,2,0,3,1,2
student231_Prompt10_1.0,0,1,0,3,1,0,1,1,8,1,0,2,0,1
student232_Prompt8_1.0,3,1,1,4,1,0,0,1,13,1,0,9,2,3
student232_Prompt2_1.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0
student232_Prompt5_1.0,2,3,2,4,1,0,1,1,15,2,0,9,1,2
student232_Prompt9_1.0,0,1,1,3,0,0,1,0,6,0,0,9,0,0
student232_Prompt3_1.0,0,1,1,1,1,0,0,0,7,0,1,5,0,0
student232_Prompt11_1.0,4,0,1,1,0,1,0,1,9,0,1,4,0,2
student232_Prompt4_1.0,2,1,0,4,0,0,1,2,14,0,0,9,1,0
student232_Prompt6_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student232_Integration3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student232_Prompt10_1.0,0,0,1,1,1,0,0,1,5,0,0,1,1,1
student233_Capstone_1.0,3,0,3,4,0,0,1,0,11,0,0,6,1,3
student233_Prompt7_1.0,1,1,0,1,0,0,0,0,6,0,0,1,0,0
student233_Prompt2_1.0,0,1,0,4,1,0,0,1,8,0,1,1,0,0
student233_Prompt9_1.0,0,1,1,2,0,0,0,0,5,0,0,3,0,0
student233_Integration3_1.0,1,1,3,12,2,0,2,1,28,4,1,14,4,8
student233_Prompt4_1.0,1,0,0,1,0,1,0,3,8,1,0,4,1,0
student233_Prompt6_1.0,1,0,0,2,0,0,0,0,4,0,0,3,0,0
student233_Prompt10_1.0,0,0,1,3,1,0,0,0,5,0,0,1,1,0
student234_Prompt9_1.0,1,1,0,5,1,0,0,1,10,1,0,7,0,2
student234_Prompt7_1.0,3,1,0,2,1,0,0,0,7,0,0,5,0,0
student234_Prompt3_1.0,1,0,0,2,0,1,0,0,9,0,0,6,0,1
student234_Prompt11_1.0,1,1,0,1,0,0,0,0,3,0,1,3,0,2
student234_Prompt8_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student234_Prompt2_1.0,1,0,1,4,1,0,2,2,8,0,0,3,0,0
student234_Prompt6_1.0,1,0,1,1,0,0,0,0,3,0,0,2,0,0
student234_Prompt10_1.0,0,0,0,1,1,0,0,0,4,0,0,3,0,0
student235_Capstone_1.0,2,0,1,2,0,0,0,0,10,1,0,3,1,0
student235_Prompt7_1.0,1,1,0,3,0,0,0,0,10,0,1,9,0,1
student235_Prompt2_1.0,1,0,1,1,0,0,1,1,6,0,0,3,1,0
student235_Prompt5_1.0,1,2,2,2,0,0,0,1,13,1,1,6,0,1
student235_Prompt9_1.0,1,3,3,2,0,0,0,0,13,0,1,9,0,0
student235_Prompt3_1.0,1,1,1,2,1,1,0,0,16,0,0,5,0,0
student235_Prompt11_1.0,1,0,1,0,0,0,0,0,8,0,1,1,0,3
student235_Prompt4_1.0,1,1,1,1,0,0,1,3,9,0,2,6,1,0
student235_Prompt6_1.0,2,0,0,1,0,0,0,0,6,0,0,4,0,0
student235_Prompt10_1.0,3,1,2,3,2,0,0,0,18,0,0,5,1,0
student236_Capstone_1.0,9,0,4,4,0,1,1,0,15,1,1,6,0,3
student236_Prompt7_1.0,2,0,0,3,0,0,0,0,15,0,0,2,0,0
student236_Prompt2_1.0,0,0,0,4,1,0,0,1,13,0,0,1,0,0
student236_Prompt9_1.0,0,0,0,3,1,0,0,1,7,1,0,4,0,2
student236_Prompt3_1.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
student236_Prompt11_1.0,0,0,1,4,1,0,0,0,7,0,1,2,1,0
student236_Prompt8_1.0,0,1,0,2,0,0,0,0,10,0,0,2,1,0
student236_Prompt4_1.0,0,0,0,1,0,0,0,0,7,0,0,1,0,0
student236_Integration3_0.9,0,0,0,3,0,0,2,0,9,1,0,1,0,2
student237_Prompt8_1.0,0,1,1,3,1,0,0,1,5,2,0,6,0,3
student237_Prompt5_1.0,1,0,1,1,0,0,0,0,6,0,0,4,0,0
student237_Prompt9_1.0,0,1,1,3,0,0,0,0,7,0,0,7,0,0
student237_Prompt3_1.0,1,0,0,0,0,1,1,1,6,0,0,4,0,0
student237_Prompt2_1.0,2,1,1,5,2,0,1,3,18,0,1,8,1,1
student237_Prompt6_1.0,2,0,0,2,0,0,0,0,8,0,0,5,0,0
student237_Integration3_1.0,0,1,2,7,0,0,0,0,15,2,0,8,0,4
student237_Prompt10_1.0,0,0,0,5,1,0,0,0,6,0,1,6,1,1
student238_Capstone_1.0,2,0,1,2,0,0,0,0,5,0,0,3,0,0
student238_Prompt8_1.0,0,0,0,2,1,0,0,1,3,1,0,1,0,1
student238_Prompt5_1.0,0,0,2,4,0,0,0,0,9,0,0,3,0,1
student238_Prompt9_1.0,0,1,1,2,0,0,0,0,4,0,0,2,0,0
student238_Integration3_1.0,1,0,1,6,0,0,0,0,15,3,0,6,1,3
student238_Prompt1_1.0,0,0,0,4,1,0,1,0,8,0,0,0,0,0
student238_Prompt4_1.0,0,0,0,2,0,0,0,1,6,0,0,4,1,0
student238_Prompt10_1.0,0,0,2,5,2,0,0,0,7,0,0,2,1,0
student239_Capstone_1.0,8,0,3,8,0,1,0,1,18,0,1,11,0,2
student239_Prompt7_1.0,0,0,0,1,1,0,0,0,14,0,0,3,0,1
student239_Prompt5_1.0,0,0,0,1,0,0,0,0,3,0,0,3,0,0
student239_Prompt9_1.0,2,1,1,2,0,0,0,0,15,0,0,4,0,0
student239_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student239_Prompt11_1.0,0,0,0,0,0,0,0,1,13,0,0,1,0,0
student239_Prompt4_1.0,0,0,0,1,0,1,1,2,10,0,2,4,1,0
student239_Prompt6_1.0,1,0,0,1,0,0,0,0,4,0,0,1,0,0
student239_Prompt10_1.0,0,1,2,2,1,0,0,0,6,0,0,2,1,0
student240_Prompt9_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student240_Prompt5_1.0,0,1,1,1,1,0,0,0,8,0,0,1,0,0
student240_Prompt7_1.0,0,1,1,0,0,1,0,2,12,0,1,4,1,0
student240_Prompt3_1.0,6,4,5,9,1,1,3,3,24,1,2,13,3,3
student240_Prompt11_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student240_Prompt8_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student240_Prompt4_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student240_Integration3_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student241_Capstone_1.0,0,0,0,1,0,0,0,0,4,0,0,1,0,0
student241_Prompt7_1.0,1,0,0,2,0,0,1,0,7,0,0,2,0,0
student241_Prompt2_1.0,1,1,2,1,1,0,0,2,4,0,0,0,0,0
student241_Prompt5_1.0,0,1,1,2,0,0,1,0,8,1,0,4,0,1
student241_Prompt8_1.0,1,0,0,2,1,0,0,0,7,1,0,5,1,1
student241_Prompt3_1.0,0,0,0,3,0,3,1,0,10,1,0,4,0,0
student241_Prompt11_1.0,3,0,0,1,0,0,1,0,4,2,1,3,0,2
student241_Prompt4_1.0,1,0,1,2,0,0,0,2,5,0,0,4,1,0
student241_Prompt6_1.0,1,0,0,2,0,0,0,0,6,0,0,6,0,0
student241_Integration3_1.0,0,0,3,4,0,0,2,3,11,0,0,5,1,2
student241_Prompt10_1.0,4,0,2,8,2,0,1,0,11,0,0,9,3,2
student242_Capstone_0.8,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student242_Prompt7_0.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student242_Prompt5_1.0,0,0,0,1,0,0,1,1,7,1,1,2,1,0
student242_Prompt9_1.0,0,0,1,1,1,0,0,2,8,1,0,2,0,1
student242_Prompt3_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
student242_Prompt11_1.0,1,0,0,2,1,0,0,0,5,0,0,2,1,0
student242_Prompt8_1.0,1,0,0,1,1,0,0,0,5,0,0,2,0,0
student242_Prompt4_1.0,0,0,0,1,0,1,1,0,8,0,2,4,0,0
student242_Prompt6_1.0,1,0,1,1,0,0,0,0,4,0,0,2,0,0
student242_Integration3_0.9,0,1,2,9,0,0,2,0,21,2,0,13,0,6
student242_Prompt10_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student243_Capstone_1.0,6,1,2,6,0,0,0,0,14,0,1,7,0,2
student243_Prompt8_1.0,1,1,0,2,0,0,0,0,3,0,0,1,0,0
student243_Prompt5_1.0,0,0,0,0,0,0,1,0,4,2,1,0,2,0
student243_Prompt4_1.0,0,0,0,1,0,0,0,1,3,0,0,4,0,1
student243_Prompt3_1.0,1,0,0,1,0,1,1,1,6,0,0,4,0,0
student243_Prompt11_1.0,0,0,0,1,1,0,0,0,3,0,0,2,1,2
student243_Prompt1_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student243_Prompt2_1.0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
student243_Integration3_0.9,2,1,1,10,0,0,1,0,24,2,0,9,0,3
student244_Capstone_1.0,11,0,4,4,0,0,1,0,15,0,0,9,0,2
student244_Prompt9_1.0,0,1,0,2,0,0,0,0,4,0,0,2,0,0
student244_Prompt5_1.0,2,0,1,5,0,0,0,0,12,0,0,5,0,0
student244_Prompt4_1.0,0,1,0,3,0,0,0,3,8,0,1,3,2,0
student244_Prompt3_1.0,0,0,0,0,0,1,0,0,5,0,0,1,0,0
student244_Prompt6_1.0,1,0,0,1,0,0,0,0,3,0,0,1,0,0
student244_Integration3_1.0,0,0,1,7,1,0,0,2,14,0,0,4,1,2
student244_Prompt10_1.0,0,0,1,6,2,0,0,0,7,0,0,4,2,0
student245_Prompt7_1.0,1,0,0,4,0,0,1,2,6,0,0,5,0,0
student245_Prompt2_1.0,1,0,3,1,0,0,0,1,2,0,0,2,0,1
student245_Prompt5_1.0,1,0,1,1,0,0,0,0,7,0,0,4,0,0
student245_Prompt9_1.0,0,1,1,3,0,0,1,0,5,0,0,7,0,0
student245_Prompt3_1.0,0,0,0,3,0,2,1,0,7,0,0,4,0,0
student245_Prompt4_1.0,1,1,1,3,0,0,3,2,19,0,0,7,1,0
student245_Prompt6_1.0,3,0,0,4,0,0,0,0,12,0,0,10,0,1
student245_Integration3_1.0,1,0,0,2,0,0,1,0,7,0,0,0,0,2
student245_Prompt10_1.0,0,0,0,3,1,0,1,1,6,0,0,5,1,0
student246_Capstone_1.0,2,0,1,1,0,0,0,0,6,0,0,2,0,0
student246_Prompt7_1.0,1,0,0,1,0,0,0,0,4,0,0,0,0,0
student246_Prompt5_1.0,0,1,0,3,0,0,1,2,9,1,1,3,1,0
student246_Prompt9_1.0,0,1,0,2,0,0,0,0,5,0,0,4,0,0
student246_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student246_Prompt4_1.0,0,0,0,1,0,1,1,0,12,0,1,3,0,0
student246_Prompt6_1.0,1,0,1,5,0,0,0,0,10,1,0,5,0,2
student246_Integration3_1.0,0,1,1,0,1,0,0,0,3,0,0,0,0,0
student247_Capstone_1.0,4,1,2,1,1,0,0,0,6,0,0,2,0,0
student247_Prompt7_1.0,1,1,0,1,0,0,0,1,5,0,0,4,0,0
student247_Prompt2_1.0,2,0,1,5,1,0,0,0,12,0,0,4,1,0
student247_Prompt5_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student247_Prompt9_1.0,1,1,2,3,0,0,1,0,9,0,0,6,1,0
student247_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student247_Prompt4_1.0,2,0,0,1,0,0,1,1,7,1,0,6,2,0
student247_Prompt6_1.0,2,1,3,5,0,0,1,0,11,1,0,6,0,1
student247_Prompt10_1.0,0,0,4,2,2,0,0,0,3,0,0,2,1,0
student248_Capstone_1.0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
student248_Prompt7_1.0,3,0,1,4,0,0,0,0,11,0,0,8,0,1
student248_Prompt5_1.0,2,1,1,5,0,0,0,0,14,0,0,8,0,0
student248_Prompt8_1.0,2,1,0,4,1,0,0,1,11,1,0,7,1,1
student248_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student248_Prompt6_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student248_Integration3_1.0,0,0,1,6,0,0,0,0,11,1,0,5,2,3
student248_Prompt10_1.0,1,1,2,6,2,0,0,0,10,0,0,6,2,0
student249_Capstone_1.0,0,0,0,3,0,0,0,0,6,0,0,2,0,0
student249_Integration3_1.0,1,0,2,7,0,0,0,1,13,1,1,7,5,2
student249_Prompt5_1.0,0,3,2,2,0,0,3,0,9,0,0,7,0,0
student249_Prompt3_1.0,0,0,0,0,0,2,0,0,3,0,0,4,0,0
student249_Prompt11_1.0,2,0,0,2,0,0,3,0,10,0,1,6,0,3
student249_Prompt2_1.0,2,0,0,4,1,0,0,2,16,0,0,8,1,0
student249_Prompt6_1.0,1,1,0,3,0,0,1,0,3,0,0,2,0,0
student249_Prompt10_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student250_Prompt7_1.0,1,0,0,3,0,0,1,2,7,1,0,6,0,1
student250_Prompt5_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student250_Prompt9_1.0,2,1,2,1,1,0,0,0,9,0,0,6,0,0
student250_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student250_Prompt11_1.0,0,0,0,0,0,0,0,0,6,0,0,0,0,2
student250_Prompt6_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student250_Integration3_1.0,0,2,2,8,0,0,0,0,15,1,0,8,0,3
student250_Prompt10_1.0,4,0,1,5,1,0,0,0,8,0,1,4,1,0
student251_Capstone_0.9,7,0,4,6,0,2,2,1,9,0,0,9,1,3
student251_Prompt7_1.0,1,0,0,1,0,0,1,0,9,0,0,0,0,0
student251_Prompt2_1.0,1,1,1,7,1,0,1,2,9,0,1,3,1,0
student251_Prompt9_1.0,2,0,1,2,2,0,1,0,10,1,0,8,0,2
student251_Integration3_1.0,2,3,6,8,0,0,3,0,18,0,0,10,1,2
student251_Prompt11_1.0,4,0,0,3,1,0,0,0,9,0,2,6,0,2
student251_Prompt8_1.0,2,1,1,4,0,0,0,0,8,0,0,3,1,1
student251_Prompt4_1.0,0,0,0,1,0,2,0,2,16,1,1,6,0,0
student251_Prompt6_1.0,1,0,1,2,0,0,0,0,4,0,0,4,0,0
student252_Prompt9_1.0,0,0,1,1,1,0,0,2,4,1,0,2,0,1
student252_Prompt2_0.0,1,0,1,6,1,0,1,3,10,0,0,2,1,0
student252_Prompt5_1.0,1,2,1,3,0,0,2,1,11,1,0,6,2,0
student252_Prompt7_1.0,1,0,0,2,0,0,0,0,6,0,0,2,0,0
student252_Prompt3_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student252_Prompt11_1.0,0,0,0,4,1,0,0,0,5,0,1,2,1,0
student252_Prompt8_1.0,1,1,0,5,0,0,0,0,6,0,0,6,0,1
student252_Prompt4_1.0,0,0,0,3,0,2,1,0,6,1,0,5,0,0
student252_Prompt6_1.0,1,0,2,4,0,0,0,0,10,2,0,3,0,2
student252_Integration3_1.0,0,1,1,2,0,0,1,0,8,0,0,3,0,2
student252_Prompt10_1.0,0,1,0,3,0,0,1,0,10,0,0,3,0,0
student253_Capstone_1.0,4,0,2,2,0,0,0,0,11,0,0,5,0,3
student253_Prompt9_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
student253_Prompt3_1.0,1,0,0,1,0,0,1,0,5,0,0,2,0,0
student253_Prompt6_1.0,1,0,1,2,0,0,0,0,5,0,0,3,0,0
student254_Prompt9_1.0,4,1,2,5,0,0,0,0,17,0,0,11,0,0
student254_Prompt2_1.0,0,0,1,0,0,0,0,3,2,0,0,2,0,0
student254_Prompt5_1.0,2,0,1,1,0,0,1,1,13,0,0,6,0,1
student254_Prompt7_1.0,2,1,0,3,0,0,2,2,13,0,0,5,0,0
student254_Prompt3_1.0,1,1,1,1,1,1,0,0,12,0,0,6,0,0
student254_Prompt11_1.0,4,0,1,2,0,0,0,0,13,0,1,6,0,2
student254_Prompt8_1.0,1,0,0,1,0,1,0,0,7,1,0,3,0,1
student254_Prompt4_1.0,5,2,2,3,3,0,1,2,21,4,1,8,3,2
student254_Prompt6_1.0,1,0,0,4,0,0,0,1,16,1,0,10,0,1
student254_Integration3_1.0,2,0,2,8,1,0,2,2,19,4,1,11,0,4
student254_Prompt10_1.0,0,0,0,3,1,0,0,0,3,0,1,4,2,0
student255_Prompt8_1.0,0,0,0,4,1,1,0,0,5,2,0,4,0,1
student255_Prompt5_1.0,1,0,1,2,0,0,0,1,9,1,0,6,1,1
student255_Prompt3_1.0,0,0,0,1,0,1,1,1,10,0,1,6,0,0
student255_Prompt11_1.0,2,0,0,2,0,0,1,0,6,0,2,6,0,3
student255_Prompt2_1.0,2,0,2,10,2,0,1,4,23,1,0,9,2,1
student255_Prompt6_1.0,2,0,1,4,0,0,1,0,11,0,0,6,0,0
student255_Integration3_1.0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
student255_Prompt10_1.0,0,1,2,1,2,0,0,0,7,0,0,1,1,0
