source,target,value
13|18,18|13,0.6666666666666666
27|18.40,0|27,0.12222222222222222
27|18.40,18|27,0.2
27|18.40,1|27.18.40,1.0
27|18.40,100|,0.14444444444444443
27|18.40,14|27,0.25555555555555554
18|22.8,14|18.22,0.12149532710280374
18|22.8,40|18.22.8,1.0
18|22.8,36|18,0.1588785046728972
6|36,30|6.36,1.0
6|18.40.18.2,30|6.18.40.18.2,1.0
18|17,40|18.17,1.0
36|8,8|36,1.0
18|40.18.12,100|,1.0
18|40.18.12,28|18,0.48148148148148145
18|40.18.12,9|18,0.5185185185185185
